label,insect_id,segment,start,end,absBandRatio_50_100,absBandRatio_100_150,absBandRatio_150_200,absBandRatio_200_250,absBandRatio_250_300,absBandRatio_300_350,absBandRatio_350_400,absBandRatio_400_450,absBandRatio_450_500,absBandRatio_500_600,absBandRatio_600_800,bandRatio_150_350,bandRatio_200_300,bandRatio_350_800,lowHighRatio_150_350_to_350_800,spectral_entropy_mean,spectral_entropy_median,spectral_entropy_std,spectral_flatness_mean,spectral_flatness_median,spectral_flatness_std,spectral_centroid_mean,spectral_centroid_median,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_median,spectral_bandwidth_std,spectral_bandwidth_max,spectral_bandwidth_p95,ridge_freq_mean,ridge_freq_median,ridge_freq_std,ridge_freq_range,ridge_freq_mean_abs_diff,mfcc_00_mean,mfcc_00_std,mfcc_00_median,mfcc_01_mean,mfcc_01_std,mfcc_01_median,mfcc_02_mean,mfcc_02_std,mfcc_02_median,mfcc_03_mean,mfcc_03_std,mfcc_03_median,mfcc_04_mean,mfcc_04_std,mfcc_04_median,mfcc_05_mean,mfcc_05_std,mfcc_05_median,mfcc_06_mean,mfcc_06_std,mfcc_06_median,mfcc_07_mean,mfcc_07_std,mfcc_07_median
fly,fly_08,7,1440,1469,0.076425187,0.093848045,0.109560574,0.088017723,0.11809206,0.112457859,0.101952209,0.087830055,0.054831157,0.096982282,0.06000285,0.428128215,0.206109783,0.401598553,1.066060155,0.925385996,0.916039702,0.045190848,0.673124366,0.639478382,0.197891089,326.6748177,334.1305509,77.25924557,155.8805744,155.2178396,31.73236595,235.4515854,212.6012175,271.3358803,263.935811,135.8970972,541.068412,70.7827857,11.04265788,3.852989101,10.91403057,2.224611636,2.378807854,1.867781097,-1.556139098,1.502437119,-1.331045227,-0.022546756,0.685259319,-0.017181777,-0.250181192,0.45787714,-0.194907842,0.00358566,0.231513531,0.024338258,-0.105694288,0.15801045,-0.069802965,7.78E-05,0.094921905,0.000816363
fly,fly_08,7,1455,1484,0.087497954,0.110701656,0.131461738,0.105201131,0.136593013,0.119936972,0.095358169,0.069604606,0.03747294,0.05855268,0.047619141,0.493192855,0.241794144,0.308607536,1.598123173,0.933644737,0.933103876,0.041680703,0.716264902,0.720959687,0.182737956,308.9517039,300.6054275,62.86064048,167.7965135,168.7091181,28.87743088,225.7837124,213.6155666,217.4387077,211.148649,112.2175502,527.871622,68.48334492,10.78020113,3.818153296,10.23907278,2.582735116,1.839671133,2.734571156,-1.063274531,1.209243555,-0.742198369,-0.20742167,0.602777721,-0.247938846,-0.148052164,0.327623979,-0.100766882,-0.033331264,0.200489849,0.004116282,-0.061940431,0.122211267,-0.056609464,-0.033964862,0.072325188,-0.025726982
fly,fly_08,7,1470,1499,0.094281,0.113561733,0.129471185,0.100885107,0.128837156,0.112644474,0.090996802,0.068987635,0.03896844,0.065238587,0.056127881,0.471837922,0.229722263,0.320319345,1.473023495,0.931934449,0.933978224,0.044038125,0.720584661,0.732743627,0.184274363,320.0961029,315.845918,77.52639224,169.8062842,172.8968414,29.84159995,220.174279,210.7301536,230.7588327,211.148649,148.8181222,633.445946,66.98370961,9.775598903,3.679750192,10.54164959,2.108104234,2.166549672,2.234624633,-1.025354283,1.444595738,-0.702405556,-0.256209465,0.483214961,-0.203614737,-0.19613015,0.343259263,-0.136422691,-0.020099494,0.187204986,-0.002363062,-0.06989387,0.137818717,-0.053262498,-0.025123897,0.08458693,-0.01413161
fly,fly_08,7,1535,1564,0.103670498,0.116471902,0.124920684,0.09382048,0.118331394,0.105604603,0.090316457,0.073942869,0.044471976,0.076546856,0.05190228,0.442677161,0.212151874,0.33718044,1.312879126,0.90896684,0.911624652,0.041917925,0.606152693,0.615276375,0.184424615,306.4969274,293.9788498,76.736235,146.0935102,136.1981966,31.63383796,218.1198736,208.5696975,240.9955955,224.345439,139.481897,633.445946,54.48674889,11.74462554,3.020179129,12.23836121,2.636938492,2.644883963,2.750074914,-1.758810859,1.638828654,-1.710251272,-0.107159164,0.63372743,-0.081792751,-0.215107391,0.469894283,-0.194079019,-0.061844844,0.229621951,-0.040181455,-0.08678468,0.177353836,-0.039401856,0.007366145,0.112154373,0.013465361
fly,fly_08,7,1545,1574,0.121259938,0.13272576,0.137049868,0.098546243,0.117959968,0.098794937,0.079955226,0.063135441,0.037415044,0.064756126,0.048401449,0.452351016,0.216506211,0.293663287,1.540373062,0.903790443,0.901307368,0.042318732,0.601215137,0.585379195,0.177690995,287.2214708,268.5888765,77.58707511,149.8483252,143.9085852,30.62651342,221.76604,208.8291591,200.0485445,184.755068,128.1281795,461.887669,57.08611676,12.32674633,3.213139122,12.79686978,2.927466936,2.589766424,3.256195669,-1.282687272,1.616718427,-0.985605942,-0.218292559,0.647475822,-0.181773686,-0.166551642,0.435639407,-0.093194126,-0.032650112,0.220965536,0.006378831,-0.082843262,0.162525447,-0.046176399,0.007395677,0.101474761,0.006569965
fly,fly_08,7,1560,1589,0.15744242,0.169584819,0.168812312,0.114491325,0.124511131,0.088384537,0.057429121,0.03606907,0.018358422,0.031028282,0.033888563,0.496199304,0.239002455,0.176773457,2.806978554,0.895428687,0.885311829,0.048517975,0.576227313,0.547481589,0.206078311,248.4126284,239.3665505,52.38305544,153.503911,151.7993065,32.34302388,222.6846409,207.1310835,153.0581034,171.558277,81.39004588,554.265203,54.78667605,13.3670736,4.134296717,13.96771243,4.220591243,1.926132433,4.327552411,-0.611634883,0.944618795,-0.58924662,-0.470320125,0.588559111,-0.405831903,0.004780323,0.32011363,-0.00395723,-0.03267534,0.235139389,-0.004595478,-0.058819539,0.137832734,-0.05052795,-0.006462787,0.078691021,0.003579649
fly,fly_08,7,1575,1604,0.11976017,0.137890683,0.149455813,0.110856888,0.133717413,0.108203665,0.079747909,0.054553014,0.028089947,0.042545062,0.035179437,0.502233779,0.244574301,0.240115369,2.091635287,0.90702042,0.905592275,0.047063064,0.597042612,0.591991808,0.214379075,271.5020356,267.1732308,52.9990849,151.3433087,149.1377695,32.98590499,224.5254822,210.6407985,193.7584855,197.951858,79.94720081,422.297297,45.6888885,14.62471729,4.055459809,14.71509824,3.905818438,2.018656535,3.870785975,-1.228190556,1.203835088,-1.137816464,-0.297395608,0.673433556,-0.363710766,-0.012707573,0.339786385,-0.029148157,-0.072765973,0.26116711,-0.042784209,-0.054005826,0.150946387,-0.05232133,-0.017319214,0.094712346,0.001666405
fly,fly_08,7,1695,1724,0.050163282,0.071849719,0.097171375,0.087544473,0.128924268,0.131308636,0.12090782,0.100780863,0.059454501,0.095825937,0.056069127,0.444948752,0.21646874,0.433038248,1.027504508,0.925980299,0.916916448,0.034345252,0.657516746,0.627507514,0.170587783,341.9385387,330.5649613,65.50001941,146.6601641,141.4885021,28.05267098,217.6488311,205.2664378,313.5162762,316.722973,103.7368655,527.871622,50.78764847,12.0057361,2.999147849,12.29596465,1.895634223,2.176243572,2.144307868,-2.298892813,1.444580091,-2.405404714,0.157933501,0.666527711,0.226396373,-0.35732255,0.386873533,-0.342159659,-0.043635443,0.224901026,-0.017130614,-0.108991377,0.164725107,-0.100252772,-0.030461988,0.109698133,-0.018483912
fly,fly_08,7,1710,1739,0.067348564,0.087872114,0.109673371,0.093144687,0.130425229,0.126633623,0.112161896,0.090543604,0.052124562,0.081850647,0.048221701,0.459876911,0.223569916,0.384902411,1.194788336,0.911896077,0.907224156,0.037189355,0.607762647,0.599307531,0.165356474,308.5222198,309.6960019,65.33465425,144.0962939,137.9964011,26.59298094,222.4079522,193.1466047,262.7024659,263.935811,115.0377956,541.068412,56.18633546,12.06070016,2.974328839,12.56688078,2.703264023,2.23873291,2.982576055,-2.019795911,1.568849749,-1.865710373,0.00288702,0.755998356,0.080877428,-0.273638057,0.400947691,-0.260996677,-4.26E-05,0.256926108,0.000836907,-0.103618371,0.166483548,-0.101181519,-0.01147198,0.124620207,-0.014311658
fly,fly_08,7,1725,1754,0.062060421,0.079572223,0.098815117,0.084723372,0.121666816,0.123590279,0.115948096,0.099488139,0.060172126,0.098677052,0.055286357,0.428795585,0.206390189,0.429571771,0.998193115,0.912376293,0.914428218,0.039248571,0.620786732,0.624636557,0.171472574,320.1852881,311.5901095,78.51706329,146.9555222,140.5859597,27.97667768,216.9151828,194.6506226,272.1992218,263.935811,139.6684708,527.871622,51.887381,13.13470668,4.319893644,13.08307614,2.231817895,2.600137108,2.385123599,-1.869883526,1.606124878,-1.734568318,0.05615115,0.81873197,0.013095817,-0.240041361,0.443666415,-0.231157464,0.053998146,0.272071586,0.042335217,-0.120861146,0.16151244,-0.113255727,0.020973996,0.128762658,0.014113891
fly,fly_08,7,1740,1769,0.090692926,0.107605502,0.12220697,0.096114895,0.125698696,0.11472254,0.09777638,0.077924715,0.045203647,0.073636495,0.048417235,0.458743101,0.221813591,0.342958471,1.337605394,0.913298961,0.919963361,0.049409449,0.637448628,0.659322431,0.20803701,290.0381645,283.3984692,70.93499017,157.6881332,153.7426673,35.19800985,233.1609667,219.0382606,199.0618685,197.951858,124.0342727,541.068412,58.18584923,12.79958604,4.445485913,12.81606637,3.13999687,2.355131421,3.088312285,-1.065229079,1.35926001,-0.80941163,-0.243574751,0.771738141,-0.32088555,-0.063147985,0.398160068,-0.050192806,-0.009228218,0.21420207,-0.012992553,-0.101199816,0.146678943,-0.073611726,0.015423113,0.096764309,0.009864172
fly,fly_08,7,1755,1784,0.114816992,0.13288787,0.144986925,0.108241129,0.131497587,0.107477412,0.080400768,0.056366188,0.030002495,0.048457966,0.044864668,0.492203053,0.239738716,0.260092086,1.892418414,0.91534095,0.913909616,0.047453877,0.640947675,0.650688611,0.201415541,284.4620155,286.0161369,57.45686776,158.0154828,155.0358408,34.53431188,239.7895393,221.6642281,201.2818894,211.148649,100.7897921,541.068412,60.0853873,12.1295891,3.240952562,12.6581117,3.436699226,1.939776153,3.486864225,-1.040402352,1.247191863,-0.908231951,-0.275324703,0.6587635,-0.275491157,-0.060149248,0.337050936,-0.084266572,-0.06110854,0.198914975,-0.037368681,-0.05423348,0.141740488,-0.048151114,-0.01874146,0.094419736,-0.008481917
fly,fly_08,7,1770,1799,0.097602847,0.11933649,0.137950121,0.108135064,0.137250805,0.1167622,0.089431387,0.062920344,0.033097912,0.051934068,0.045578761,0.50009819,0.245385869,0.282962473,1.767365776,0.910325236,0.910485626,0.040633645,0.612567629,0.610176732,0.181065476,276.6919199,278.4311625,52.22925186,150.6381144,152.3427555,27.85523712,219.3675638,208.9832234,218.9187216,211.148649,89.82604748,461.887669,53.0870892,12.51848021,3.448859607,13.1679882,3.623257057,1.795541701,3.733807905,-1.318891241,1.141443064,-1.431599198,-0.284540793,0.697194162,-0.291164075,-0.014159218,0.346799921,0.007289671,-0.089085466,0.211675549,-0.070868116,-0.052452702,0.148160587,-0.045926061,-0.018333796,0.108066772,-0.004738716
fly,fly_08,7,1785,1814,0.099149143,0.122738138,0.14409905,0.114371756,0.146104133,0.123438612,0.091526393,0.060109938,0.028763159,0.038839869,0.030859809,0.528013551,0.260475889,0.250099168,2.111216747,0.896716282,0.890922483,0.042466819,0.550842108,0.555517669,0.200492403,262.7881555,251.8071665,51.05587992,143.206433,145.0141389,30.33245996,233.9445421,203.7510211,197.0885167,197.951858,83.32558615,382.706926,46.68864533,11.79752362,3.784410426,11.99229897,4.239291314,1.993658343,4.135778697,-1.443341785,1.399819194,-1.297938547,-0.331252406,0.640156235,-0.273597472,0.035473159,0.307697592,0.000750843,-0.109085685,0.250813024,-0.067538859,-0.029691017,0.165827154,-0.040437143,-0.024334436,0.121184631,0.001398693
fly,fly_08,7,2365,2394,0.124878901,0.137246886,0.143887853,0.105205442,0.126842471,0.104010377,0.078670999,0.055790166,0.029868478,0.048347606,0.045250822,0.479946142,0.232047913,0.257928071,1.860775143,0.925276969,0.928367153,0.051368867,0.683121586,0.70126917,0.218490495,302.4496277,299.3028961,69.77785283,164.6233825,165.4508975,35.54324852,242.3640483,212.6072434,203.6252447,211.148649,126.9849214,620.249156,67.183661,9.878013743,4.130703626,9.918298002,2.910838464,2.191615862,2.892397176,-1.067061151,1.241576568,-0.658487935,-0.223426155,0.602621393,-0.1957037,-0.013664613,0.343835968,-0.004913424,-0.074917335,0.182338543,-0.04092027,-0.047893741,0.124721916,-0.034408253,-0.009996527,0.074426985,-0.00433067
fly,fly_08,7,2380,2409,0.106936611,0.128265864,0.144522402,0.110398355,0.13637293,0.112609773,0.08409898,0.058106787,0.030261232,0.047059609,0.041367458,0.503903459,0.246771284,0.260894065,1.931448531,0.926451858,0.925672003,0.047433155,0.688915407,0.704652144,0.208399497,307.2709715,300.3085143,72.3800176,165.5097792,165.8842081,34.91390407,238.6028419,211.9921402,210.5319762,211.148649,136.3253837,633.445946,61.88494959,9.678198432,4.050458508,9.430979439,2.684099187,2.28407914,2.554600986,-1.081246137,1.274060665,-0.600478013,-0.162797321,0.666921766,-0.242267484,-0.023907834,0.318804008,-0.04238916,-0.046211572,0.202723525,-0.029879859,-0.05307095,0.126769008,-0.043319106,-0.01049204,0.072700691,-0.013650557
fly,fly_08,7,2395,2424,0.098307095,0.128565359,0.152988252,0.11935932,0.146999105,0.117834664,0.083234643,0.053562624,0.026317201,0.039483328,0.033348409,0.53718134,0.266358425,0.235946205,2.276711085,0.910386605,0.916590378,0.045154425,0.61594611,0.658908302,0.203813764,284.7981302,281.6220763,65.1843595,151.6411829,147.5394164,32.4582089,217.5947164,206.2644435,214.3553455,211.148649,109.2838619,541.068412,48.28825632,10.58422529,4.441655671,10.86456663,3.387405675,2.385368956,3.153964527,-1.35845746,1.183375181,-1.427169877,-0.259250454,0.718427741,-0.303309553,-0.004103004,0.358170471,-0.04943355,-0.064795811,0.221499666,-0.049209183,-0.081163253,0.150177722,-0.072099617,0.008034007,0.097083973,-0.00446127
fly,fly_08,7,2410,2439,0.115315717,0.14099592,0.159038959,0.119387846,0.141933045,0.10919531,0.073886032,0.045769759,0.022200212,0.035487002,0.036790198,0.529555159,0.261320891,0.214133203,2.473017502,0.910724975,0.918677421,0.053988605,0.639032031,0.669423518,0.224276711,269.8038311,266.6183977,59.58555446,163.3976238,161.6822051,35.65214142,228.7061897,214.0117429,161.8148522,184.755068,94.45091857,541.068412,55.68645713,9.982230151,5.27757946,8.904602134,3.664408051,2.076082713,3.446991838,-0.609259201,0.963284906,-0.5127045,-0.483171731,0.542448416,-0.401752714,-0.004813147,0.304291852,-0.039413518,-0.032550828,0.165645264,0.000274042,-0.088716761,0.134489247,-0.068103768,0.01409883,0.088953246,0.010008715
fly,fly_08,7,2600,2629,0.095750658,0.113144944,0.128223682,0.100342012,0.129349658,0.114387576,0.093184556,0.070978088,0.04018398,0.066773237,0.047681611,0.472302927,0.22969167,0.318801471,1.481495446,0.906401814,0.907926966,0.043841448,0.610939906,0.615514361,0.186680849,291.7417825,268.5155309,85.23568044,152.0762196,148.3757442,32.29455084,235.5128545,214.5039459,205.1052586,184.755068,146.9724,593.855574,58.38580069,12.03026033,3.453829009,12.16458569,2.834356268,2.754201428,3.332633368,-1.158859257,1.600704607,-0.82535756,-0.174286263,0.685202022,-0.137689616,-0.161260795,0.407535655,-0.142186925,0.009618112,0.237768668,0.011162675,-0.070642839,0.126504671,-0.052223537,0.003192634,0.103522545,0.013858321
fly,fly_08,7,2615,2644,0.11103391,0.129023361,0.142713539,0.108556054,0.134749141,0.11247742,0.084752877,0.058434486,0.029982612,0.045567571,0.042709029,0.498496154,0.243305195,0.261446575,1.906684585,0.916744325,0.916967021,0.044247935,0.656783894,0.652462842,0.187264313,280.2532118,276.3124157,55.64418179,163.6729709,166.2521828,31.98085289,222.1999802,214.2576402,167.1182353,171.558277,99.40570026,422.297297,64.48431752,11.46972621,3.540355477,11.94784294,3.302604934,1.710112876,3.209700789,-0.830333218,1.288197241,-0.538466593,-0.254596235,0.634427507,-0.25528384,-0.059993559,0.295523591,-0.088223462,-0.05084374,0.201606244,-0.025441429,-0.038951277,0.114716063,-0.052025057,-0.022487704,0.087521052,-0.00724999
fly,fly_08,7,2630,2659,0.091566584,0.11467724,0.135591295,0.10822455,0.139585706,0.120362454,0.092465981,0.064163585,0.032857094,0.050037403,0.050468108,0.503764005,0.247810256,0.289992171,1.737164158,0.933628959,0.929416905,0.037928065,0.721956795,0.714290539,0.170340257,298.0644817,287.2682308,52.51062518,174.2045637,174.0019062,31.57542141,225.9640244,219.094363,186.8517539,197.951858,89.30798438,382.706926,54.38677317,10.50748123,3.372892455,10.49403193,2.779113045,1.506021493,2.915929533,-0.798994991,1.192234364,-0.502367584,-0.303602271,0.585502816,-0.360221149,-0.046034874,0.264246918,-0.067516756,-0.056103097,0.188466533,-0.045259907,-0.044738248,0.125198073,-0.053786085,-0.030250949,0.071209899,-0.023455478
fly,fly_08,7,2645,2674,0.124215397,0.145683314,0.15851506,0.116085363,0.135679097,0.103437853,0.070298703,0.04433245,0.021999326,0.036471134,0.043282304,0.513717373,0.25176446,0.216383917,2.374101462,0.920887268,0.919564811,0.046615658,0.675046441,0.672584249,0.197866825,281.0762908,274.0694663,61.95431724,167.4886507,164.463981,33.46768659,233.5577147,218.1671659,173.7782978,197.951858,86.43292281,461.887669,49.08806183,10.73149247,3.491840803,10.858535,3.234790528,1.853465352,3.283067297,-0.687025004,0.978618753,-0.648939027,-0.416489914,0.542163443,-0.427640562,-0.002936253,0.279242561,-0.010144302,-0.057614509,0.174939477,-0.052234515,-0.064677453,0.122184084,-0.057169365,-0.003914922,0.079092635,-0.007797842
fly,fly_09,1,250,279,0.114681417,0.122664982,0.125793446,0.091208513,0.110901377,0.094210354,0.076314643,0.060037898,0.036220241,0.0721818,0.095785329,0.42211369,0.20210989,0.340539912,1.239542489,0.949330025,0.953399041,0.030706981,0.80030404,0.815244546,0.120206488,315.2368213,311.0158349,49.5761099,184.3854493,183.5197406,22.00047251,234.8572,220.6230089,200.171879,211.148649,107.3133933,448.690879,60.68524139,9.618537972,2.050732654,9.576380345,2.157452912,1.203970507,2.213986046,-0.542243355,0.856118448,-0.595772236,-0.250965691,0.542593306,-0.345368536,-0.053012896,0.204728708,-0.054709195,-0.049846797,0.124104608,-0.040610897,-0.048601972,0.081345096,-0.051741288,-0.006444176,0.05337453,0.000113043
fly,fly_09,1,280,309,0.095690221,0.114559291,0.126750367,0.094537065,0.114519339,0.095090561,0.07614972,0.061810687,0.03964267,0.08458353,0.096666548,0.430897332,0.209056404,0.358853156,1.200762276,0.940712876,0.94478493,0.039712608,0.75896281,0.775959517,0.161281218,337.6839848,330.0047833,84.97008335,171.9088302,168.6903077,26.23170074,223.172383,214.1176078,261.2224521,211.148649,146.6668176,607.052365,63.98443898,9.726645623,2.385877207,9.92479164,1.68175338,2.302870776,1.88905299,-0.866972452,0.980311593,-0.83325238,-0.255822398,0.556130752,-0.386366867,-0.137838061,0.258738611,-0.141085596,-0.009108192,0.162742061,-0.019370708,-0.070191251,0.084510695,-0.075212192,-0.01368938,0.062637665,-0.020669766
fly,fly_09,1,383,412,0.035924137,0.053846194,0.077502668,0.074266479,0.116787166,0.128078311,0.12667558,0.113076017,0.070719958,0.123273713,0.079849778,0.396634623,0.191053645,0.513595046,0.772271124,0.938519781,0.934005207,0.028733703,0.727491714,0.714018721,0.138132982,355.8623906,353.9845036,50.00406063,156.4287295,148.748675,29.12350596,224.2382992,212.2295896,316.969642,316.722973,104.1685554,514.674831,53.58696769,12.71537935,3.150793161,13.58080283,1.29664827,1.509316247,1.384870619,-2.06278469,1.502335083,-2.281162415,0.105839722,0.604883185,0.161787827,-0.376681582,0.342669542,-0.367671086,0.005983274,0.206404774,-0.000908269,-0.107803121,0.140751007,-0.119110809,-0.026862545,0.094870827,-0.019062642
fly,fly_09,1,412,441,0.130588296,0.14225278,0.14659438,0.104780419,0.122651519,0.096773238,0.070704543,0.049418925,0.026969742,0.04843738,0.060828779,0.470799556,0.227431938,0.256359369,1.836482738,0.920101118,0.918240418,0.038133954,0.68004451,0.66602906,0.148808811,277.1980329,270.3984477,46.56024123,166.4923956,162.8315786,26.50813443,223.3746944,212.6574777,164.0348731,184.755068,92.8722757,422.297297,62.98468226,11.55078987,2.215812659,11.6525232,3.237201692,1.299189335,3.364258949,-0.614454198,0.94249311,-0.575434969,-0.368446387,0.584855333,-0.378142546,-0.003955388,0.218543929,-0.011282709,-0.034670218,0.147753574,-0.028538572,-0.048796973,0.102247886,-0.05389042,-0.01696165,0.058638558,-0.012437691
fly,fly_09,1,500,529,0.132856281,0.151581386,0.161072249,0.115992014,0.133751239,0.100738033,0.067943871,0.042755156,0.021227404,0.034708213,0.037374155,0.511553534,0.249743253,0.204008799,2.507507207,0.896960339,0.887912611,0.049750709,0.572371872,0.549935915,0.211313802,256.0586058,241.4193205,56.18591285,147.8328645,141.4600999,32.82246405,224.7751444,210.6414655,175.7516498,184.755068,84.31470537,527.871622,46.28874267,14.67011295,3.859190847,15.17240988,4.185500873,1.99913638,4.391869267,-0.919535916,0.898953182,-0.997282448,-0.528877757,0.636530136,-0.516765549,0.082202046,0.341348644,0.085624674,-0.075711905,0.179672607,-0.057070139,-0.09231511,0.140917658,-0.074783359,0.023671317,0.093602131,0.012226125
fly,fly_09,1,707,736,0.074720218,0.099389413,0.125052138,0.105190171,0.142514055,0.129202669,0.103423818,0.07386134,0.038253138,0.056987028,0.051406013,0.501959033,0.247704226,0.323931336,1.549584672,0.936137048,0.934043276,0.04097201,0.717134831,0.713162499,0.187515718,322.8789087,315.5691396,64.65682903,162.2188462,157.2700061,31.17904535,226.1330368,214.6762831,277.1326014,263.935811,124.2396876,712.626689,56.98614092,11.62016343,4.046441665,12.81977812,2.39463706,1.948702534,2.499677128,-1.495401278,1.110418554,-1.718774886,-0.196726556,0.540176168,-0.170804688,-0.020375331,0.262736188,-0.041988617,-0.123933228,0.198601561,-0.105220296,-0.019159134,0.108359612,-0.014719783,-0.033025533,0.07692275,-0.02091838
fly,fly_09,4,70,99,0.055023541,0.073764799,0.094897227,0.082768501,0.119076184,0.119656013,0.110921891,0.095676897,0.059732333,0.10925087,0.079231746,0.416397925,0.201844685,0.454813736,0.915535069,0.937935751,0.941318609,0.043132788,0.728221923,0.736667707,0.191652042,365.5044298,372.2973238,70.54920319,163.4780259,157.383155,35.98062107,235.3913025,215.3173577,308.8295656,303.526182,154.6372046,739.02027,69.58307737,10.2949655,3.907020942,11.01635076,1.204487862,2.241428625,0.944738931,-1.695882974,1.648766099,-1.511025904,-0.039632271,0.601214999,-0.06105928,-0.297615775,0.430074746,-0.248334591,0.004251059,0.248596358,0.017942467,-0.100689511,0.142230586,-0.076110195,-0.007906712,0.095099314,0.000952991
fly,fly_09,4,102,131,0.052574432,0.074523711,0.099547598,0.088492396,0.128182842,0.127837723,0.115297404,0.094573393,0.055484831,0.09201448,0.071471189,0.444060559,0.216675238,0.428841297,1.035489265,0.945557768,0.945337729,0.039087531,0.75724666,0.753737366,0.180707066,365.7870388,364.8587871,68.54984675,164.6715588,157.0205553,32.89701566,219.8780554,214.0263234,329.3030911,303.526182,156.184043,739.02027,81.48018402,8.806486052,3.35192809,9.821094386,1.350205696,1.976047794,1.054327464,-1.681194021,1.314908612,-1.518311924,0.004677048,0.592333025,-0.026558494,-0.206171741,0.295482918,-0.222368033,-0.07869706,0.180818299,-0.05126801,-0.059803958,0.097894171,-0.059669609,-0.040759313,0.075745431,-0.034215099
fly,fly_09,4,152,181,0.112333126,0.139614405,0.159873517,0.121436944,0.145789943,0.112895199,0.076002541,0.045771345,0.021095987,0.031345086,0.033841907,0.539995603,0.267226888,0.208056866,2.595423141,0.89467811,0.887219056,0.041156622,0.554146708,0.544782325,0.179767062,257.69165,251.47195,50.07788445,141.3539935,139.9342394,25.87580297,220.9249951,194.0401219,202.5152343,211.148649,76.72895543,541.068412,42.48966657,11.06093569,2.564130778,11.4151201,4.220081734,1.726236553,4.294821511,-1.303991623,1.047484736,-1.299856705,-0.535628469,0.527393171,-0.49718791,0.063019595,0.263053502,0.039336814,-0.116912463,0.217705776,-0.111239348,-0.076619437,0.115167628,-0.060619422,-0.007361964,0.082599439,-0.001404296
fly,fly_09,4,180,209,0.081073712,0.112065221,0.142750668,0.118880179,0.156352873,0.133968688,0.098687516,0.062990676,0.028824167,0.036029411,0.028376888,0.551952408,0.275233052,0.254908658,2.165294863,0.903088706,0.894183576,0.038664069,0.561349734,0.523473178,0.186523427,279.2644985,270.3178673,45.348688,138.4292446,134.0535335,27.37953574,222.4222723,194.9521467,237.1722263,237.54223,68.21416514,395.903716,42.4896665,13.02585538,1.987360003,13.0549425,3.962750396,1.821499356,4.22956943,-1.971758982,1.192000422,-2.044283591,-0.260753149,0.555984713,-0.267287051,0.040615258,0.297445331,0.059163897,-0.219797641,0.2579804,-0.247106318,0.008309632,0.141318082,-0.002536898,-0.057071115,0.093065534,-0.05890106
fly,fly_09,4,243,272,0.019805022,0.03399982,0.05695069,0.062117659,0.110132426,0.13497766,0.144369473,0.13434425,0.08451841,0.14072382,0.07806077,0.364178434,0.172250085,0.582016724,0.625718161,0.926199072,0.914762912,0.030184609,0.666651024,0.619517148,0.142361827,392.0929599,390.5617709,36.73737976,138.1090265,131.6321822,27.7179565,232.0047431,210.2555677,375.8001942,382.706926,68.05188872,382.706925,38.6905904,13.17562689,1.863312423,13.27520754,0.158155197,1.432709607,0.253985766,-3.104891706,1.389440465,-3.649086359,0.308457178,0.507427043,0.395631835,-0.574339311,0.372678605,-0.633912572,0.038894532,0.219392869,0.071003032,-0.162179781,0.16221585,-0.158121272,-0.014064749,0.10628325,0.007286071
fly,fly_09,4,300,329,0.098138158,0.130609845,0.157333554,0.123714636,0.153213958,0.122973089,0.085743894,0.052724983,0.023773016,0.02965686,0.022118008,0.557235238,0.276928594,0.21401676,2.603699063,0.90160783,0.905061057,0.040398672,0.553174724,0.566768662,0.191660239,278.3372738,274.3595594,53.45374006,137.6632181,139.638591,24.77961643,200.0595595,184.9055096,249.7523444,250.73902,79.06315384,422.297297,45.28898573,12.40942017,3.007485742,12.35454982,4.000870735,2.171952367,3.978373516,-2.003690316,0.988471992,-2.077014031,-0.180865135,0.681851327,-0.273735836,0.1186134,0.269752011,0.146233763,-0.200559275,0.267862175,-0.242384473,0.01164617,0.162244431,0.0108649,-0.03799483,0.106833751,-0.037463858
fly,fly_09,4,330,359,0.11222402,0.130266971,0.144963484,0.111124338,0.138530623,0.114924058,0.084487183,0.055680436,0.027182648,0.039919764,0.040696475,0.509542503,0.249654961,0.247966505,2.054884398,0.91041293,0.905260829,0.040036637,0.618511422,0.614030804,0.184604164,274.3057982,267.330014,46.22719173,154.5136476,151.2631538,31.27131174,216.455267,203.8199943,186.8517539,197.951858,84.41203504,290.329392,48.78813473,13.0791185,2.628647756,13.8221733,3.634943846,1.632976248,3.669128206,-1.232162012,1.268038093,-1.048633088,-0.303157296,0.587200011,-0.315565382,0.028260559,0.257054565,0.053014591,-0.133188176,0.206800173,-0.12562866,-0.033111083,0.115540006,-0.041999713,-0.022733308,0.084644647,-0.018393085
fly,fly_09,4,390,419,0.051186802,0.077771892,0.110858164,0.102834695,0.151965922,0.149613404,0.127079058,0.093037218,0.047102277,0.059589517,0.028961051,0.515272185,0.254800617,0.355769121,1.448333078,0.91424005,0.909559885,0.028794934,0.599303938,0.595303369,0.154602428,324.4097705,325.5567107,45.20902384,135.9847376,133.2831089,21.70286832,203.2469098,189.6334609,302.416172,303.526182,68.91361418,461.887669,33.89175755,13.81749246,3.795328693,12.77360774,2.64693931,1.850027367,2.539912632,-2.863581169,1.152315859,-2.964942629,0.118484708,0.603009224,0.099257097,-0.254728696,0.349090799,-0.249266494,-0.144287303,0.236069146,-0.141755888,-0.033363454,0.15333317,-0.028627196,-0.079758884,0.097007653,-0.071749093
